x	y
-6.775994153099436	24378234372096
-6.775630952016886	-7017976561664
-6.775267750934333	-19361712570368
-6.774904549851783	-20461224198144
-6.774541348769233	-20100446945280
-6.77417814768668	-28063316312064
-6.77381494660413	-53721450938368
-6.77345174552158	-99883759435776
-6.773088544439027	-152883655868416
-6.772725343356477	-182931247071232
-6.772362142273927	-163560944566272
-6.771998941191374	-98174362451968
-6.771635740108824	-27092653703168
-6.771272539026274	-790273982464
-6.770909337943721	-37993280700416
-6.770546136861171	-107073534689280
-6.770182935778621	-151543626072064
-6.769819734696068	-139818365353984
-6.769456533613518	-93157840650240
-6.769093332530968	-64536178589696
-6.7687301314484145	-86878598463488
-6.768366930365865	-139260019605504
-6.768003729283315	-162899519602688
-6.7676405282007615	-112287624986624
-6.767277327118212	4724464025600
-6.766914126035662	132396661866496
-6.766550924953108	209860692017152
-6.766187723870559	212807039582208
-6.765824522788009	161885907320832
-6.765461321705455	98466420228096
-6.7650981206229055	53730040872960
-6.764734919540356	34694745817088
-6.764371718457802	30451318128640
-6.764008517375252	26843545600000
-6.763645316292703	17961553231872
-6.763282115210149	10797547782144
-6.762918914127599	22402549415936
-6.7625557130450495	68556267978752
-6.762192511962496	146707492896768
-6.761829310879946	225700531404800
-6.761466109797393	257311490703360
-6.761102908714843	209328116072448
-6.760739707632293	97023311216640
-6.76037650654974	-17154099380224
-6.76001330546719	-63548336111616
-6.75965010438464	-16758962388992
-6.759286903302087	83966610636800
-6.758923702219537	164471477633024
-6.758560501136987	171489454194688
-6.758197300054434	107846628802560
-6.757834098971884	20572893347840
-6.757470897889334	-42666205118464
-6.757107696806781	-68247030333440
-6.756744495724231	-75359496175616
-6.756381294641681	-87711822118912
-6.756018093559128	-108593953112064
-6.755654892476578	-120559731998720
-6.755291691394028	-104256036143104
-6.754928490311475	-55937654063104
-6.754565289228925	9423158247424
-6.754202088146375	66915590471680
-6.7538388870638215	92324616994816
-6.753475685981272	71150428225536
-6.753112484898722	6614249635840
-6.7527492838161685	-75634374082560
-6.752386082733619	-134355166953472
-6.752022881651069	-133410274148352
-6.751659680568515	-64458869178368
-6.751296479485966	47897475284992
-6.750933278403416	165064183119872
-6.750570077320862	261039522316288
-6.7502068762383125	331906482700288
-6.749843675155763	381195527389184
-6.749480474073209	400900837343232
-6.749117272990659	373507535929344
-6.74875407190811	296198124601344
-6.748390870825556	199286482534400
-6.748027669743006	131864085921792
-6.7476644686604565	121057948205056
-6.747301267577903	144182052126720
-6.746938066495353	146097607540736
-6.7465748654128	91182155694080
-6.74621166433025	1108101562368
-6.7458484632477	-60705067761664
-6.745485262165147	-46007689674752
-6.745122061082597	33655363731456
-6.744758860000047	117544664956928
-6.744395658917494	150349625163776
