x	y
-6.651829381764571	483372799361024
-6.651466180682036	224437811019776
-6.651102979599504	-40407052320768
-6.650739778516968	-320919956357120
-6.650376577434436	-564805379293184
-6.6500133763519	-658744903991296
-6.649650175269365	-513746808078336
-6.649286974186833	-151801324109824
-6.648923773104297	287659729616896
-6.648560572021765	631188393820160
-6.648197370939229	778110635081728
-6.647834169856697	753302903980032
-6.6474709687741615	673107274629120
-6.6471077676916295	658332587130880
-6.646744566609094	756395280433152
-6.646381365526558	922696414134272
-6.646018164444026	1064464694640640
-6.6456549633614905	1111262658297856
-6.6452917622789585	1059516892315648
-6.644928561196423	963034746978304
-6.644565360113891	883251434487808
-6.644202159031355	842088467922944
-6.643838957948823	816799700484096
-6.643475756866287	771101248454656
-6.643112555783752	685889097302016
-6.64274935470122	558689345863680
-6.642386153618684	382561326989312
-6.642022952536152	145204254343168
-6.641659751453616	-133590662774784
-6.641296550371084	-362563959259136
-6.640933349288549	-401527902568448
-6.640570148206017	-160253819748352
-6.640206947123481	292126495604736
-6.639843746040945	718530848751616
-6.639480544958413	842913101643776
-6.639117343875878	537867344412672
-6.638754142793346	-76278619176960
-6.63839094171081	-707398293520384
-6.638027740628278	-1081782002778112
-6.637664539545742	-1096281812369408
-6.63730133846321	-822365978099712
-6.636938137380675	-388608640942080
-6.636574936298139	125069447659520
-6.636211735215607	685408060964864
-6.635848534133071	1218808639389696
-6.635485333050539	1565086082662400
-6.635122131968004	1550792431501312
-6.6347589308854715	1137788376317952
-6.634395729802936	504263520288768
-6.634032528720404	-37108517437440
-6.633669327637868	-238594023227392
-6.633306126555333	-76347338653696
-6.6329429254728005	258660110434304
-6.632579724390265	524123449065472
-6.632216523307733	599371276091392
-6.631853322225197	529002531913728
-6.631490121142665	420494478147584
-6.6311269200601295	313498252869632
-6.630763718977597	153244433121280
-6.630400517895062	-108645492719616
-6.630037316812526	-396786258673664
-6.629674115729994	-515602233950208
-6.6293109146474585	-303259050835968
-6.628947713564926	189390877884416
-6.628584512482391	669121544978432
-6.628221311399859	784295387987968
-6.627858110317323	401321744138240
-6.627494909234791	-255155417120768
-6.627131708152255	-740177483923456
-6.62676850706972	-719149324042240
-6.626405305987188	-237700670029824
-6.626042104904652	299342040662016
-6.62567890382212	436849713610752
-6.625315702739584	25701084299264
-6.624952501657052	-661768560967680
-6.624589300574517	-1150845076897792
-6.624226099491985	-1132703135039488
-6.623862898409449	-680941294977024
-6.623499697326913	-150014617714688
-6.623136496244381	136476880797696
-6.622773295161846	134690174402560
-6.622410094079314	67688684584960
-6.622046892996778	194407399686144
-6.621683691914246	577862079873024
-6.62132049083171	1044879643770880
-6.620957289749178	1340235954782208
-6.620594088666643	1314809748389888
-6.620230887584107	996432412672000
-6.619867686501575	523642412728320
-6.619504485419039	43705587204096
-6.619141284336507	-329922207809536
-6.6187780832539715	-506531263021056
-6.6184148821714395	-422143745589248
-6.618051681088904	-90709709291520
-6.617688480006372	351293965074432
-6.617325278923836	685889097302016
-6.6169620778413005	744094494097408
-6.6165988767587685	529002531913728
-6.616235675676233	219283850264576
-6.615872474593701	41094247088128
-6.615509273511165	111119393882112
-6.615146072428633	377476085710848
-6.614782871346097	692005130731520
-6.614419670263565	933966408318976
-6.61405646918103	1074360299290624
-6.613693268098498	1141980264398848
-6.613330067015962	1148508614688768
-6.612966865933426	1058142502780928
-6.612603664850894	827794816761856
-6.612240463768359	472652560990208
-6.611877262685827	90984587198464
-6.611514061603291	-176677774688256
-6.611150860520759	-222238787764224
-6.610787659438223	-30030411333632
-6.610424458355691	311161790660608
-6.610061257273156	645894361841664
-6.60969805619062	821816222285824
-6.609334855108088	766840640897024
-6.608971654025552	531132835692544
-6.60860845294302	263333034852352
-6.608245251860485	120533962194944
-6.6078820507779525	166850889515008
-6.607518849695417	333907937460224
-6.607155648612885	481448654012416
-6.606792447530349	512303699066880
-6.606429246447814	446333001400320
-6.6060660453652815	391219981058048
-6.605702844282746	434994287738880
-6.605339643200214	556490322608128
-6.604976442117678	633799733936128
-6.604613241035146	541646915633152
-6.6042500399526105	254193344446464
-6.603886838870078	-130498286321664
-6.603523637787543	-457396837154816
-6.603160436705007	-611672062427136
-6.602797235622475	-573945069699072
-6.6024340345399395	-404139242684416
-6.602070833457407	-184236917129216
-6.601707632374872	32435593019392
-6.60134443129234	235020610437120
-6.600981230209804	431764472332288
-6.600618029127272	615932669984768
-6.600254828044736	745606322585600
-6.599891626962201	758044547874816
-6.599528425879669	612909013008384
-6.599165224797133	336862874959872
-6.598802023714601	26663156973568
-6.598438822632065	-203821967998976
-6.598075621549533	-299342040662016
-6.597712420466998	-297143017406464
-6.597349219384466	-281749854617600
-6.59698601830193	-297761492697088
-6.596622817219394	-303396489789440
-6.596259616136862	-218184338636800
-6.595896415054327	-22952305229824
-6.595533213971795	191040145326080
-6.595170012889259	285666864791552
-6.594806811806727	202653736894464
-6.594443610724191	29549374996480
-6.594080409641659	-68101001445376
-6.593717208559124	7627861917696
-6.593354007476588	203272212185088
-6.592990806394056	371291332804608
-6.59262760531152	412385579892736
-6.592264404228988	359609021759488
-6.591901203146453	328891415658496
-6.5915380020639205	397610892394496
-6.591174800981385	546594717958144
-6.590811599898853	714751277531136
-6.590448398816317	891291613265920
-6.5900851977337815	1119508995506176
-6.5897219966512495	1398235193147392
-6.589358795568714	1600751491088384
-6.588995594486182	1533475123363840
-6.588632393403646	1113805278937088
-6.588269192321114	492856087150592
-6.5879059912385785	-22402549415936
-6.587542790156046	-206020991254528
-6.587179589073511	-92427696209920
-6.586816387990975	74904229642240
-6.586453186908443	82188494176256
-6.586089985825907	-63977832841216
-6.585726784743375	-180319906955264
-6.58536358366084	-130567005798400
-6.585000382578308	11751030521856
-6.584637181495772	42399917146112
-6.58427398041324	-129811091554304
-6.583910779330704	-337000313913344
-6.583547578248169	-278382600257536
-6.583184377165637	181831735443456
-6.582821176083101	839408408330240
-6.582457975000569	1283061350137856
-6.582094773918033	1229047841423360
